t_state,t_county,eia_id,p_year,p_tnum,p_cap,t_hh,t_rd,t_rsa,t_ttlh,xlong,ylat,ordinance
TX,McCulloch,61032,2020,64,179.88,89.046875,126.484375,12569.28203125,152.1984375,-99.42167628125,31.2406419375,0
TX,McLennan,63100,2020,100,300.0,82.0,140.0,15393.8,152.1,-96.8542747857143,31.562976214285715,0
TX,Mills,58321,2014,83,141.1,80.17441860465117,100.69767441860465,7974.52941860465,130.6232558139535,-98.48703595348837,31.38867062790698,0
TX,Mills,61212,2018,100,200.0,95.0,110.0,9503.32,150.0,-98.56604710227272,31.620119613636362,0
TX,Mills,64165,2022,63,302.4,108.0,149.0,17436.63,182.5,-98.48427801612902,31.577838564516128,0
TX,Mitchell,56592,2008,55,126.5,80.0,93.0,6792.91,126.5,-100.664696,32.396397,0
TX,Mitchell,56593,2008,209,209.0,69.0,61.39999999999999,2960.92,99.70000000000002,-100.69743841346154,32.48996723076923,0
TX,Mitchell,56984,2009,197,197.0,69.0,61.4,2960.92,99.7,-100.681892,32.524593,0
TX,Mitchell,57303,2011,67,100.5,80.0,78.76,4877.1068,119.464,-100.71847705,32.450815039999995,0
TX,Moore,56835,2009,8,10.0,73.21428571428571,64.0,3216.9900000000002,105.12857142857145,-101.98836742857144,35.81307757142857,0
TX,Moore,56836,2009,8,10.0,73.5625,64.0,3216.99,105.4625,-101.987103625,35.81169375,0
TX,Moore,56837,2009,8,10.0,74.5,64.0,3216.99,106.4,-101.89081575,36.026405875,0
TX,Moore,56838,2009,8,10.0,74.5,64.0,3216.99,106.4,-101.857353125,35.99852,0
TX,Moore,56839,2008,8,10.0,72.0,64.0,3216.99,103.9,-101.8022525,35.961395,0
TX,Moore,57326,2009,26,39.0,80.0,77.0,4656.63,118.6,-101.9003540909091,35.943769787878786,0
TX,Nolan,55968,2001,83,124.5,67.29591836734694,85.2704081632653,5744.194795918367,110.06734693877551,-100.22035963265306,32.43450489795918,0
TX,Nolan,56211,2017,25,37.5,80.0,82.5,5345.62,121.3,-100.33713652,32.36139052,0
TX,Nolan,56212,2017,61,98.82,80.0,90.40983606557377,6421.375081967213,125.27540983606558,-100.37348224590164,32.33350447540984,0
TX,Nolan,56240,2005,67,120.6,78.0,80.0,5026.55,118.0,-100.156852625,32.310468,0
TX,Nolan,56291,2017,149,299.0,80.0,94.03125,7021.532678571429,126.9825892857143,-100.24679045535716,32.27568395982143,0
TX,Nolan,56311,2005,90,144.0,80.0,91.0,6503.879999999999,125.6,-100.4368557,32.306846855555555,0
TX,Nolan,56337,2007,135,135.0,71.79558011049724,69.43093922651934,3934.7959116022103,106.51104972375691,-100.50118187845302,32.28926479558011,0
TX,Nolan,56372,2007,35,80.5,80.0,93.0,6792.91,126.5,-100.48027074285714,32.2310794,0
TX,Nolan,56484,2007,155,232.5,80.0,77.0,4656.63,118.6,-100.21195772258064,32.34234388387097,0
TX,Nolan,56592,2008,55,126.5,80.0,93.0,6792.91,126.5,-100.6114035925926,32.39343898148148,0
TX,Nolan,56593,2008,209,209.0,69.0,61.4,2960.9199999999996,99.7,-100.62191626732674,32.45319794059406,0
TX,Nolan,56638,2008,74,170.2,80.0,93.0,6792.91,126.5,-100.1803342,32.29889191111111,0
TX,Nolan,56649,2009,44,101.2,80.0,82.44,5341.4956,121.22,-100.22364848,32.4174138,0
TX,Nolan,56774,2008,113,169.5,80.0,77.0,4656.63,118.6,-100.24621659292035,32.20688137168141,0
TX,Nolan,56984,2009,197,197.0,69.0,61.39999999999999,2960.92,99.7,-100.56694622297297,32.499017587837834,0
TX,Nolan,62836,2021,38,182.4,108.0,149.0,17436.63,182.6,-100.46726986842106,32.20148939473684,0
TX,Nueces,58424,2012,6,9.0,80.0,82.0,5281.02,121.0,-97.43915033333333,27.831808499999998,0
TX,Nueces,58614,2019,63,226.05,82.39682539682539,135.20634920634922,14363.4073015873,150.0,-97.63659849206348,27.595647936507937,0
TX,Nueces,59193,2017,81,249.08,87.5,125.0,12271.85,150.0,-97.53454669135802,27.598882481481482,0
TX,Ochiltree,59475,2014,147,249.9,80.0,100.0,7853.98,130.1,-101.01682381300813,36.434089130081304,0
TX,Oldham,56432,2007,70,161.0,80.0,93.0,6792.91,126.5,-102.30774984285715,35.28790967142857,0
TX,Oldham,57866,2011,34,78.2,80.0,101.0,8011.85,130.5,-102.20976455172413,35.23247517241379,0
TX,Oldham,57973,2012,70,161.0,80.0,104.4,8569.950285714285,132.2485714285714,-102.47320501428572,35.3067869,0
TX,Oldham,58774,2014,87,160.95,80.0,87.0,5944.68,123.4,-102.59496444827586,35.30766631034483,0
TX,Oldham,58775,2015,97,194.0,80.0,100.0,7853.98,130.1,-102.71965598969072,35.30171615463917,0
TX,Oldham,63030,2019,87,200.1,80.0,108.0,9160.88,134.1,-102.3212344920635,35.20649457142857,0
TX,Parmer,59005,2016,96,230.4,80.0,107.0,8992.02,133.5,-102.710507375,34.71607395833333,0
TX,Pecos,55747,2001,125,82.5,50.0,47.0,1734.94,73.5,-102.195567144,30.942637616,0
TX,Pecos,55795,2001,115,75.9,50.51724137931034,47.0,1734.94,74.01379310344828,-102.40431846551725,30.96170599137931,0
TX,Pecos,55796,2001,125,82.5,50.0,47.0,1734.94,73.5,-102.46688413821138,30.92635544715447,0
TX,Pecos,55992,2001,107,160.5,68.13186813186813,83.92307692307692,5545.612307692308,110.1989010989011,-102.1192251978022,30.92726705494506,0
TX,Pecos,56779,2008,50,150.0,80.0,90.0,6361.73,125.0,-102.35959505999999,30.81782506,0
TX,Pecos,57415,2011,60,150.0,80.0,109.76666666666667,9465.5685,134.88333333333333,-102.50762988333332,30.77180651666667,0
TX,Potter,57866,2011,34,78.2,80.0,101.0,8011.85,130.5,-102.1612902,35.2404938,0
TX,Randall,60856,2017,68,163.2,80.0,107.0,8992.02,133.5,-102.05192216176471,34.77948864705883,0
TX,Randall,61589,2018,1,3.57,130.0,136.0,14526.72,198.1,-101.790001,34.967331,0
TX,Reagan,60987,2018,120,300.0,90.0,116.0,10568.319999999998,148.1,-101.36828306666668,31.193056885714288,0
TX,Refugio,62416,2020,100,220.0,92.0,120.0,11309.73,152.1,-97.43240229999999,28.19075719,0
TX,Roberts,58765,2014,156,288.6,80.0,87.0,5944.679999999999,123.4021052631579,-100.57977321052633,35.659143105263155,0
TX,San Patricio,56983,2009,109,179.85,80.0,82.0,5281.02,121.0,-97.46265488990826,27.935132798165135,0
TX,San Patricio,57212,2010,87,200.1,80.0,101.0,8011.85,130.5,-97.35091835632184,27.977420620689653,0
TX,San Patricio,61343,2019,124,307.46,89.13684210526316,125.49473684210527,12380.407789473684,151.81157894736842,-97.75215221052632,28.12619114736842,0
TX,San Patricio,61776,2019,47,162.86,84.0,132.0,13684.78,150.0,-97.32783278260868,27.945827130434783,0
TX,San Patricio,64591,2022,91,200.2,92.42857142857143,118.57142857142857,11051.671428571428,151.71428571428572,-97.71241962637362,28.000518780219778,0
TX,Schleicher,57153,2009,100,160.0,80.0,91.0,6503.88,125.6,-100.6916285,31.080001375,0
TX,Schleicher,61782,2018,76,199.5,85.0,120.0,11309.73,145.1,-100.6535692368421,31.039204486842106,0
TX,Scurry,56111,2003,160,160.0,69.0,61.4,2960.92,99.7,-101.13036615789474,32.94839394736842,0
TX,Scurry,56506,2007,87,130.5,80.0,77.0,4656.63,118.6,-100.80783393103448,32.76485559770115,0
TX,Scurry,56593,2008,209,209.0,69.0,61.4,2960.92,99.7,-100.72519299999999,32.52904425,0
TX,Scurry,56602,2007,21,63.0,105.0,90.0,6361.73,150.0,-100.73650685714286,32.73826038095238,0
TX,Scurry,56775,2008,59,88.5,80.0,77.0,4656.63,118.6,-100.81512703749999,32.7300226,0
TX,Scurry,56981,2009,166,249.0,80.0,77.0,4656.63,118.6,-100.69358916666667,32.59946444444444,0
TX,Scurry,56984,2009,197,197.0,69.0,61.4,2960.92,99.7,-100.66941625,32.526270000000004,0
TX,Scurry,59245,2017,74,155.4,80.0,114.0,10207.03,136.9,-101.11538848648648,32.88555586486486,0
TX,Scurry,60902,2017,110,253.0,80.0,116.0,10568.32,138.1,-100.98864878181818,32.8924993,0
TX,Scurry,61417,2019,79,158.0,94.0,116.0,10568.319999999998,152.1,-101.1591882857143,32.84598928571428,0
TX,Scurry,63655,2021,42,189.0,102.37288135593221,138.10169491525423,15142.265762711862,171.5237288135593,-100.86571049152542,32.85264001694915,0
TX,Shackelford,56395,2007,100,200.0,78.0,83.48,5474.698399999999,119.75200000000001,-99.50207827,32.60956629,0
TX,Shackelford,56483,2008,78,156.0,78.0,87.0,5944.68,121.6,-99.51325121917807,32.54589275342466,0
TX,Shackelford,56823,2008,72,165.6,80.0,93.0,6792.91,126.5,-99.45857969444445,32.781499611111116,0
TX,Sherman,56561,2006,8,10.0,73.0,64.0,3216.99,104.9,-101.86860287500001,36.445496,0
TX,Sherman,56562,2007,8,10.0,72.0,64.0,3216.99,103.9,-101.8140525,36.466994,0
TX,Starr,57617,2016,75,150.0,80.0,110.0,9503.32,135.0,-98.47779582608696,26.50496652173913,0
TX,Starr,59320,2015,100,200.0,95.0,110.0,9503.32,150.0,-98.59040009,26.482099830000003,0
TX,Starr,59321,2016,100,200.0,95.0,110.0,9503.32,150.0,-98.68619505000001,26.56993258,0
TX,Starr,60059,2015,55,110.0,95.0,110.0,9503.32,150.0,-98.57241381818181,26.39879970909091,0
TX,Starr,61865,2019,66,237.6,105.0,136.0,14526.72,173.1,-99.03859200000001,26.63651415151515,0
TX,Starr,62258,2019,56,201.6,112.0,136.0,14526.72,180.1,-98.75021655357143,26.52582644642857,0
TX,Starr,62618,2020,14,50.4,112.0,136.0,14526.72,180.1,-98.48776464285713,26.537020714285713,0
TX,Starr,63101,2020,48,201.6,110.0,155.0,18869.19,187.5,-98.979863,26.7050658,0
TX,Sterling,56394,2006,54,124.2,80.0,93.0,6792.91,126.5,-101.21308144444444,32.03904714814815,0
TX,Sterling,56479,2007,45,90.0,78.0,87.0,5944.68,121.6,-101.24452623529412,31.947636352941178,0
TX,Sterling,56754,2008,80,80.0,69.0,61.4,2960.92,99.7,-100.82695094117648,31.938206764705882,0
TX,Sterling,56763,2017,207,361.7,80.0,93.65508021390374,6923.792834224599,126.91256684491978,-100.93999760695188,31.935262256684492,0
TX,Sterling,56920,2009,77,124.74,80.0,87.0,5944.68,123.4,-101.2541502,31.922535,0
TX,Sterling,56979,2009,133,212.8,80.0,94.02255639097744,6950.175563909775,127.11127819548872,-101.1166877518797,31.992351007518796,0
TX,Stonewall,58048,2012,12,30.0,80.0,100.0,7853.98,130.1,-100.512493,32.9741935,0
TX,Stonewall,62142,2020,96,250.12,89.0,127.0,12667.69,152.4,-100.506431,33.031628,0
TX,Taylor,55968,2001,17,29.17,80.0,100.0,7853.98,130.1,-100.147163,32.426651,0
TX,Taylor,56240,2005,67,120.6,78.0,80.0,5026.55,118.0,-100.10747808333333,32.3068258125,0
TX,Taylor,56270,2017,76,114.0,80.0,87.0,5944.68,123.39999999999999,-100.00517267105263,32.32081290789474,0
TX,Taylor,56291,2017,140,299.0,80.0,92.86294416243655,6842.60385786802,126.38730964467004,-100.03668099492386,32.22002901015229,0
TX,Taylor,56638,2008,74,170.2,80.0,93.0,6792.91,126.5,-100.12526303448276,32.291426620689656,0
TX,Taylor,56649,2009,44,101.2,80.0,82.0,5281.02,121.0,-100.12715478947368,32.413478,0
TX,Throckmorton,64164,2022,79,350.15,103.21518987341773,144.39240506329114,16475.83835443038,175.41139240506328,-99.29152503797468,33.16841805063291,0
TX,Tom Green,57153,2009,100,160.0,80.0,91.0,6503.88,125.6,-100.63106641071428,31.138221660714287,0
TX,Upton,55581,2001,214,278.2,60.0,64.32710280373831,3251.190747663551,92.10841121495328,-102.2131124906542,31.243615551401867,0
TX,Upton,62562,2020,142,449.94,83.76041666666667,128.54166666666666,13009.108541666668,148.01041666666666,-101.92885593749999,31.141313395833333,0
TX,Val Verde,60217,2017,69,149.34,80.0,112.98550724637681,10049.820289855072,136.5463768115942,-100.77239536231885,29.767658,0
TX,Webb,57260,2010,100,150.0,80.0,82.5,5345.62,121.3,-98.90881179,27.57627567,0
TX,Webb,58021,2012,57,91.2,80.0,82.5,5345.619999999999,121.3,-98.98592375438598,27.49050892982456,0
TX,Webb,60104,2015,126,249.69,92.77777777777777,114.60317460317461,10331.353809523811,150.17936507936506,-98.98859915873015,27.334744301587303,0
TX,Webb,60645,2016,100,200.0,92.74,116.0,10568.32,150.84,-98.91709154,27.459361960000003,0
TX,Webb,61969,2018,120,300.0,89.0,127.0,12667.69,152.4,-98.83758770149254,27.607130477611943,0
TX,Wilbarger,58372,2012,85,135.4,80.0,83.92941176470588,5535.909647058824,121.96705882352941,-99.3768711882353,34.3048371882353,0
TX,Wilbarger,60338,2016,100,230.0,80.0,116.0,10568.32,138.1,-99.07437594999999,34.11221641,0
TX,Wilbarger,61970,2018,41,99.36,87.33333333333333,112.53333333333333,9972.045333333333,143.61333333333332,-99.459791,34.2415118,0
TX,Wilbarger,62356,2019,75,183.75,89.0,127.0,12667.69,152.4,-99.25077656756757,34.079628824324324,0
TX,Wilbarger,64149,2021,130,366.6,89.0,127.0,12667.69,152.4,-99.07247912345679,33.86604983950617,0
TX,Willacy,57751,2012,87,200.1,98.1,108.0,9160.88,152.1,-97.589755,26.334987940298507,0
TX,Willacy,57752,2012,84,201.6,90.0,102.0,8171.280000000001,141.1,-97.68056645238096,26.348169773809527,0
TX,Willacy,57802,2012,112,203.28,80.0,100.0,7853.9800000000005,130.1,-97.67926869642858,26.462486598214287,0
TX,Willacy,59066,2017,76,228.0,87.5,125.0,12271.85,150.0,-97.67513413157894,26.522557921052634,0
TX,Willacy,62855,2021,109,236.6,92.0,120.0,11309.73,152.1,-97.76197827272728,26.40304709090909,0
TX,Willacy,62909,2021,108,234.4,92.23913043478261,119.20289855072464,11165.740797101449,151.9326086956522,-97.77455870289856,26.383921239130434,0
TX,Willacy,63739,2021,64,139.8,91.2695652173913,119.3913043478261,11199.77460869565,151.0591304347826,-97.54877519130434,26.36827103478261,0
TX,Winkler,56961,2009,96,152.61,80.0,80.3103448275862,5070.958160919541,120.19080459770116,-102.83276579310343,32.000213505747126,0
TX,Young,57520,2012,90,198.0,80.0,110.0,9503.32,135.0,-98.650842,33.36932076666667,0
TX,Young,57981,2012,75,150.0,100.0,90.0,6361.73,145.1,-98.44288338461539,33.213901615384614,0
TX,Zapata,59654,2015,39,78.0,80.0,116.0,10568.32,138.1,-98.95741050000001,27.14416925,0
TX,Zapata,62207,2021,63,209.4,120.0,132.0,13684.78,185.9,-99.28889522222222,27.11784485714286,0
TX,Zapata,63101,2020,48,201.6,110.0,155.0,18869.19,187.5,-99.04341409302326,26.711031534883723,0
UT,Beaver,57079,2009,97,203.5,80.0,92.3659793814433,6752.01237113402,126.20309278350516,-112.93481364948452,38.53568075257732,1
UT,Beaver,57107,2011,68,102.0,80.0,77.0,4656.63,118.59999999999998,-112.93292055555555,38.574304777777776,1
UT,Millard,57107,2011,68,102.0,80.0,77.0,4656.63,118.6,-112.93051655932203,38.58688550847457,1
UT,San Juan,59965,2016,27,62.1,80.0,116.0,10568.32,138.1,-109.38500400000001,37.894069555555554,0
UT,Tooele,59817,2016,1,1.79,80.0,90.0,6494.460000000001,125.0,-112.373535,40.5012795,0
UT,Utah,56751,2008,9,18.9,79.0,88.0,6082.12,123.09999999999998,-111.58385466666667,40.07317222222222,0
VA,Northampton,59693,2021,2,12.0,108.0,154.0,18626.5,185.0,-75.491577,36.886841,0
VT,Bennington,61039,2017,15,30.0,78.0,92.33333333333333,6715.416,124.21333333333334,-72.97933813333333,42.865262933333334,0
VT,Caledonia,57080,2011,16,40.0,80.0,93.75,6904.24,126.875,-72.1012550625,44.6759743125,0
VT,Chittenden,58238,2012,4,10.0,80.0,100.0,7853.98,130.1,-73.069164,44.659696499999995,0
VT,Franklin,58238,2012,4,10.0,80.0,100.0,7853.98,130.1,-73.071922,44.6649285,0
VT,Orleans,57979,2012,21,63.0,84.0,112.0,9852.03,139.9047619047619,-72.42503576190477,44.75059461904762,0
WA,Adams,62936,2020,57,149.9,85.7719298245614,125.3157894736842,12384.032807017544,148.44736842105263,-118.4229476140351,46.896361368421054,1
WA,Benton,7936,2008,37,48.1,64.44444444444444,68.88888888888889,3857.7011111111115,98.96666666666665,-119.11137593650794,46.1006576984127,0
WA,Columbia,56255,2008,83,149.4,67.0,80.0,5026.55,107.0,-117.83030525287357,46.43549244827586,0
WA,Columbia,56466,2008,78,156.0,67.0,100.0,7853.98,117.0,-117.79551561538462,46.377518111111115,0
WA,Columbia,58571,2014,116,266.8,80.0,108.0,9160.88,134.1,-118.0465194224138,46.433366060344824,0
WA,Garfield,57195,2012,94,216.2,80.0,101.0,8011.850000000001,130.5,-117.8187189865772,46.52270836912752,1
WA,Grays Harbor,57756,2010,4,6.0,80.0,77.0,4656.63,118.6,-124.0676345,46.793994999999995,0
WA,Kittitas,56322,2009,127,228.6,67.0,80.0,5026.55,107.0,-120.20051744295303,47.03039444966443,0
WA,Kittitas,56858,2010,48,100.8,80.0,88.0,6082.12,124.09999999999998,-120.69250720833332,47.1409415,0
WA,Kittitas,57188,2010,60,90.0,80.0,77.0,4656.63,118.6,-120.16181291666666,46.95391605,0
WA,Kittitas,58441,2012,5,4.25,55.0,58.0,2642.08,84.1,-120.75446480000001,47.1416336,0
WA,Klickitat,56361,2006,133,199.5,80.0,77.0,4656.63,118.6,-120.28186091729323,45.88289939097744,1
WA,Klickitat,56487,2009,89,204.7,80.0,93.0,6792.91,126.5,-120.34364764044943,45.81660742696629,1
WA,Klickitat,56666,2008,47,103.4,85.0,110.0,9503.32,139.9,-120.52115612765958,45.781828063829785,1
WA,Klickitat,56702,2009,62,136.6,80.0,92.83870967741936,6769.41,126.40322580645162,-120.67767861290322,45.75871229032258,1
WA,Klickitat,57152,2009,43,98.9,80.0,93.0,6792.91,126.5,-120.30771916279069,45.79126858139535,1
WA,Klickitat,57159,2009,88,202.4,80.0,93.0,6792.91,126.5,-120.8032149385965,45.723231903508776,1
WA,Klickitat,57319,2010,25,50.0,78.0,90.0,6361.73,123.09999999999998,-120.28821370833333,45.94115658333333,1
WA,Klickitat,57320,2011,63,151.2,80.0,95.0,7088.22,127.40156250000001,-120.21955640625,45.917304625,1
WA,Klickitat,57635,2010,25,50.0,78.5,92.5,6720.06,124.7,-120.78347012,45.74429388000001,1
WA,Lewis,63205,2020,38,136.8,82.0,136.0,14526.72,150.0,-122.58567294736842,46.714932210526314,0
WA,Pacific,57756,2010,4,6.0,80.0,77.0,4656.63,118.6,-124.06338500000001,46.791895,1
WA,Walla Walla,55560,2001,454,176.88,50.0,47.0,1734.94,73.5,-118.81847832706767,46.018054135338346,0
WA,Walla Walla,55989,2001,454,83.16,50.0,47.0,1734.94,73.5,-118.7863025,46.00486075,0
WA,Whitman,57530,2012,58,104.4,80.0,100.0,7853.98,130.1,-117.3270775862069,47.13493189655173,1
WI,Brown,57553,2010,8,20.0,100.0,100.0,7853.98,150.0,-87.937018375,44.348429125,0
WI,Columbia,57199,2011,90,162.0,80.0,90.0,6361.73,125.0,-89.11152845555556,43.57706634444445,0
WI,Dane,62161,2012,6,9.9,80.0,82.0,5281.02,121.0,-89.56071083333332,43.17297233333333,0
WI,Dodge,56647,2009,36,54.0,80.0,82.5,5345.62,121.30000000000001,-88.48083383333334,43.40998625,0
WI,Dodge,56942,2008,86,129.0,80.0,77.0,4656.63,118.6,-88.53485159183674,43.60113440816327,0
WI,Fond du Lac,56347,2008,41,67.65,80.0,82.0,5281.02,121.0,-88.31090912195121,43.71709687804878,0
WI,Fond du Lac,56391,2008,88,145.2,80.0,82.0,5281.02,121.0,-88.2698404090909,43.886278511363635,0
WI,Fond du Lac,56942,2008,86,129.0,80.0,77.0,4656.63,118.6,-88.51450381081081,43.64662418918919,0
WI,Iowa,55742,2001,20,30.0,65.0,70.5,3903.63,100.3,-90.38321795,42.9607915,1
WI,Lafayette,57116,2017,49,98.0,95.0,110.0,9503.32,150.0,-90.25145089795919,42.65567385714286,0
WI,Monroe,57968,2012,2,5.0,100.0,96.0,7238.23,148.1,-90.8045425,43.736393,1
WI,Racine,59448,2012,2,3.0,85.0,82.3,5319.73,126.2,-87.887989,42.712164,1
WV,Barbour,57447,2011,61,97.6,80.0,82.5,5345.62,121.3,-79.88143385714287,39.01527474285714,0
WV,Grant,56495,2008,82,164.0,78.0,80.0,5026.55,118.0,-79.21332679545455,39.21171524242425,0
WV,Grant,60132,2016,49,102.5,78.0,96.42857142857143,7305.8851020408165,126.22244897959183,-79.11635353061224,39.247553979591835,0
WV,Grant,64433,2021,23,115.0,107.5,145.0,16513.0,180.0,-79.14757890909091,39.297599181818185,0
WV,Greenbrier,57151,2010,67,100.5,80.0,77.0,4656.63,118.59701492537313,-80.52286543283583,38.07845567164179,0
WV,Greenbrier,62482,2020,20,56.2,89.1,125.9,12457.753,151.97,-80.6210555,38.1013483,0
WV,Mineral,57595,2012,15,36.0,80.0,95.0,7088.22,127.4,-79.04662395652174,39.42649391304348,0
WV,Mineral,64433,2021,23,115.0,107.5,145.0,16513.0,180.0,-79.11932663636364,39.333907818181814,0
WV,Preston,55986,2002,44,66.0,70.0,72.0,4071.5,106.1,-79.5035475,39.2195165,0
WV,Randolph,57447,2011,61,97.6,80.0,82.5,5345.62,121.29999999999998,-79.89436661538463,38.98126473076923,0
WV,Tucker,55986,2002,44,66.0,70.0,72.0,4071.5,106.1,-79.5386301,39.1818661,0
WY,Albany,57039,2009,19,35.15,80.0,91.0,6503.88,125.60000000000001,-106.03753184210527,41.65593478947368,1
WY,Albany,57040,2009,66,122.1,80.0,91.0,6503.88,125.60000000000001,-106.0111554090909,41.67507015151515,1
WY,Carbon,692,2015,5,3.55,47.77777777777778,45.888888888888886,1657.2733333333335,70.72222222222223,-106.24306144444444,41.83471922222222,0
WY,Carbon,55740,2001,50,50.0,60.0,57.0,2551.76,88.4,-106.10861110204083,41.718342163265305,0
WY,Carbon,56843,2008,79,122.1,80.0,90.46835443037975,6433.731265822785,125.33417721518987,-106.39362387341772,41.94693510126582,0
WY,Carbon,57299,2010,74,136.9,80.0,91.0,6503.88,125.6,-106.17487091891893,42.027382310810815,0
WY,Carbon,62516,2021,132,503.2,81.57575757575758,130.4848484848485,13461.150303030301,146.8181818181818,-106.12514981060606,42.12964090151515,0
WY,Carbon,62591,2020,63,250.9,81.65517241379311,132.55172413793105,13844.237241379311,147.94827586206895,-106.32285272413793,41.954152655172415,0
WY,Converse,56841,2009,66,119.3,80.0,88.84615384615384,6219.687692307692,124.52307692307693,-105.82037436263735,43.05803496703297,1
WY,Converse,56842,2009,66,115.8,80.0,87.18181818181819,6000.084545454546,123.69090909090909,-105.8383918030303,43.063000606060605,1
WY,Converse,57090,2009,66,99.0,80.0,77.0,4656.63,118.6,-106.00087807575758,43.01491875757576,1
WY,Converse,57327,2010,110,200.2,80.0,86.6,5998.718,123.36,-105.7727187909091,42.95168261818182,1
WY,Converse,60259,2016,46,80.0,80.0,87.0,5944.68,123.4,-105.88236782608696,42.69478630434783,1
WY,Converse,63914,2020,72,199.4,88.125,125.93055555555556,12463.584583333335,151.00972222222222,-105.45061238888889,43.07924736111111,1
WY,Converse,63915,2020,72,202.22,88.13698630136986,125.94520547945206,12466.380547945206,151.02876712328768,-105.35326426027397,42.95085604109589,1
WY,Converse,63916,2020,48,133.28,88.25,126.08333333333333,12492.7425,151.20833333333334,-105.58364772916667,43.08148529166667,1
WY,Laramie,56960,2008,14,29.4,79.0,88.0,6082.12,123.1,-104.99414671428572,41.13989278571428,0
WY,Laramie,57091,2009,20,42.0,79.0,88.0,6082.12,123.1,-105.02793879999999,41.13031765,0
WY,Laramie,63133,2020,82,226.56,88.01219512195122,125.79268292682927,12437.271341463415,150.83048780487806,-105.10662262195123,41.0631886097561,0
WY,Laramie,63436,2020,21,59.22,89.0,127.0,12667.689999999999,152.4,-104.99334861904762,41.11215166666667,0
WY,Natrona,57093,2009,11,16.5,80.0,77.0,4656.63,118.6,-106.2186979090909,42.887266000000004,0
WY,Uinta,56093,2003,80,144.0,67.0,80.0,5026.55,107.0,-110.7869853375,41.357544675,1
WY,Uinta,56752,2008,29,60.9,79.0,88.0,6082.120000000001,123.1,-110.50300837931034,41.289517206896555,1
WY,Uinta,56753,2008,38,79.8,79.0,88.0,6082.12,123.10000000000001,-110.54418160526316,41.2685885,1
